,en_frailty_cmb
325,0.14307096644733625
326,0.12182761313221582
327,0.11641219276105749
328,0.11644479677884562
329,0.1459864889889132
330,0.14897229104548718
331,0.082366044378218
332,0.12309173889741352
333,0.1079345768748657
334,0.1514198164462796
335,0.1306913835509168
336,0.14652610958894816
337,0.11005267681599298
338,0.13364125410541622
339,0.11949475736530245
340,0.08441193192756927
341,0.07937519361450276
342,0.10818821935556833
343,0.10171557989314722
344,0.13655567479469796
345,0.16196512043940134
346,0.11698215617745625
347,0.12007589461074705
348,0.1363185598186035
349,0.10948474910104952
350,0.17087934110243777
351,0.1531569265656005
352,0.19127012124170506
353,0.13066664280358062
354,0.08323244045233569
355,0.20380689891192674
356,0.1361285836806897
357,0.09520662843070431
358,0.19071600769317254
359,0.1482201137403746
360,0.1688431392339782
361,0.09292434619319538
362,0.1095479414570468
363,0.1422174325234798
364,0.21735247011610542
365,0.11102771537174017
366,0.10400563944448452
367,0.15074986149332517
368,0.20605550488852759
369,0.1206268496913783
370,0.1293961542951932
371,0.14355127313682076
372,0.10479834064825369
373,0.09444679057884567
374,0.1844414483866255
375,0.11157820499532291
376,0.1521855674297949
377,0.10381741124118023
378,0.15030386926148093
379,0.12627817499120111
380,0.09733975347435667
381,0.12174221754200662
382,0.09288068146514639
383,0.14126303568999374
384,0.10126671449465492
385,0.12574920181542357
386,0.1559539174877423
387,0.09287487597886934
388,0.1272373769808625
389,0.10815720807510068
390,0.11013389003790289
391,0.10887763516612903
392,0.10267166446314127
393,0.14188572087056703
394,0.1276081981651204
395,0.15659231025973339
396,0.1355871643468629
397,0.14372108319559473
398,0.12368437477154524
399,0.15316002066549933
400,0.0597645363354347
401,0.12997780413333415
402,0.17688121145525995
403,0.10283213950826314
404,0.16740114317148197
405,0.19648359731533901
406,0.08197031919560674
407,0.19053950438250847
408,0.13115542556396073
409,0.11982920800659305
410,0.2022735572534969
411,0.12749551440244655
412,0.1315132381180083
413,0.16134256013837436
414,0.09117531045877095
415,0.20027602382883694
416,0.13969551896252716
417,0.14925278548343124
418,0.09090893385185178
419,0.12824113537535514
420,0.08606394657597356
421,0.09664207468043104
422,0.10917721566266085
423,0.15103448363097674
424,0.15353105175526394
425,0.09872660802785593
426,0.09362739511724064
427,0.155600863293611
428,0.13244015695027686
429,0.14121492312134604
430,0.1577417534047507
431,0.12040789566428278
432,0.079360880160515
433,0.14388465966484437
434,0.1998817829206949
435,0.15415998760543664
436,0.11930333425061317
437,0.16214983592617205
438,0.11838476552309857
439,0.132237441998479
440,0.11200709562637752
441,0.12206161462387122
442,0.09815966218737635
443,0.17671892369008485
444,0.12347212074452775
445,0.13899117626600038
446,0.09030584890086499
447,0.14624115165640605
448,0.10735801906066308
449,0.15939433327188396
450,0.08022942892856239
451,0.06221834875160599
452,0.1752908179021268
453,0.1170388367667723
454,0.0842237069187976
455,0.12038276104091068
456,0.10392600052843559
457,0.10343733820165421
458,0.12254056866948844
459,0.1332499815252802
460,0.11309366282642824
461,0.07287084587645318
462,0.13579055452908892
463,0.11818365649916439
464,0.05453797137021872
465,0.1298699748858223
466,0.13910062688104502
467,0.20051431914727968
468,0.10314597552092375
469,0.1620580140983238
470,0.12317840472147926
471,0.1469190659432279
472,0.06545439792958721
473,0.08024335463205273
474,0.22779183076418713
475,0.11032820459999552
476,0.1783721315746039
477,0.1680954325885601
478,0.16345069867777268
479,0.14927396056535683
480,0.12637287800696206
481,0.10517458427384403
482,0.10806102983480773
483,0.10186459959773969
484,0.14433549909468416
485,0.11724067029094054
486,0.1302392285905562
487,0.10632582249493305
488,0.10974006366517107
489,0.18774837061788519
490,0.12634696880417845
491,0.1769892096336357
492,0.09410068795839566
493,0.12175625280360729
494,0.10439725899492382
495,0.12200068447996697
496,0.11292992092634055
497,0.16392262184294792
498,0.10212588288597413
499,0.12782791920174522
500,0.14445964561513383
501,0.12191518921193774
502,0.08615057895684794
503,0.17234621129434047
504,0.1836931158842838
505,0.12528055263585625
506,0.14254061019447176
507,0.1353924840354665
508,0.12155313964568636
509,0.13416231126891118
510,0.10657615692634374
511,0.0893420047135455
512,0.12900895171006346
513,0.10885399121758543
514,0.16719164215351195
515,0.17086990658611026
516,0.1375275621991772
517,0.08039097859807902
518,0.102267520735145
519,0.09110524103190758
520,0.12398435375678442
521,0.10487453261600108
522,0.10746155717988293
523,0.15545630456513704
524,0.15163164007894048
525,0.15963722399271746
526,0.14703046144345144
527,0.12278622166859122
528,0.16111662175805894
529,0.13118566034306892
530,0.1379398794086933
531,0.10388957544319842
532,0.18024544124291286
533,0.14157480411556095
534,0.12334441921874413
535,0.11610177336548061
536,0.09172750565287367
537,0.14788402306651366
538,0.07215362534504875
539,0.1470691215937647
540,0.06535426485957238
541,0.15993273206001088
542,0.1486803857512311
543,0.12686418327945348
544,0.11336656401984577
545,0.09638224710046756
546,0.11499552968824683
547,0.12224962048085801
548,0.13149373218846297
549,0.16702648534336417
550,0.2066565704394048
551,0.20573329770314835
552,0.15397336579763204
553,0.12388354474303301
554,0.12515092987944487
555,0.16486155698028024
556,0.1229319682195279
557,0.13175343043690996
558,0.161705313125257
559,0.12374442650426025
560,0.16735250707166138
561,0.09670660953876134
562,0.13444286657088367
563,0.11711465742165422
564,0.1087871258736989
565,0.11836931046733766
566,0.08988556255040364
567,0.12221892347363128
568,0.13345478283024095
569,0.15946213250332644
570,0.10270606812699513
571,0.07807042042740014
572,0.11116919946060627
573,0.12592175741887948
574,0.13653886816785565
575,0.07566302410382372
576,0.1105369699723941
577,0.07822040318825557
578,0.08031334100768855
579,0.18091311171522437
580,0.16673313076615467
581,0.11618657979285762
582,0.1474433365079427
583,0.08145170661747736
584,0.11846247914346161
585,0.13261496139333764
586,0.18203977306454353
587,0.1082261509201543
588,0.11362763220783605
589,0.12677570414720024
590,0.08278361487208816
591,0.17502581584255988
592,0.16592300555182907
593,0.1329260172005414
594,0.16487820893854355
595,0.14197642707998945
596,0.13929272621903144
597,0.15064672402959367
598,0.04660082342274549
599,0.0725011717965866
600,0.11606554482229532
601,0.13928120241630518
602,0.10103139330920716
603,0.19400553845812069
604,0.15239269578507236
605,0.16127747210530613
606,0.12600785116383964
607,0.09025997576734746
608,0.07627058077499732
609,0.20132791964448263
610,0.07903581834422677
611,0.15105859593240104
612,0.11312590066954402
613,0.181451840976529
614,0.1252654801860209
615,0.10985043837344127
616,0.10376492098559736
617,0.11907704857416067
618,0.10821439346745985
619,0.08559402843344507
620,0.14680589115755677
621,0.07518631516526864
622,0.12115639903151726
623,0.07285986085246218
624,0.07847782707724724
625,0.14760959860229084
626,0.14190616584648133
627,0.12133281959569583
628,0.05324846567009761
629,0.18781064129640682
630,0.14444398323864285
631,0.10194364387672236
632,0.10419946286698772
633,0.0919390086597553
634,0.1363700834359889
635,0.11024461837232039
636,0.15920363477124094
637,0.14927935379702312
638,0.1373881971458992
639,0.13237777322365238
640,0.18614807131283545
641,0.1296747412862169
642,0.1233215171148912
643,0.13859636188005747
644,0.13812374743744255
645,0.11184972171240914
646,0.13431315689025
647,0.08431100055539295
648,0.10113968050159837
649,0.09468174420440426
650,0.14963737786699838
651,0.09205573413385684
652,0.15508460194859222
653,0.124158691241657
654,0.09381410646250654
655,0.14545355373812585
656,0.14867577617419353
657,0.08517073893928905
658,0.08692218199053084
659,0.14979147797211187
660,0.14964962385192263
661,0.12173484362213094
662,0.10840693898446391
663,0.12278558822950673
664,0.09046264671883164
665,0.10694412953166477
666,0.17271390060216008
667,0.1290184898283801
668,0.1478613210379319
669,0.21338841670274028
670,0.13206669217839564
671,0.1595200654913147
672,0.1703181317042138
673,0.1314095042767836
674,0.1256527261842483
675,0.12440892136644015
676,0.11934840919822853
677,0.10920045550459063
678,0.0889209510510714
679,0.13406455734546763
680,0.17596086694194668
681,0.12880062144470064
682,0.13195437179765068
683,0.08047140647565448
684,0.1759299843812027
685,0.09408731446452692
686,0.13396881700054486
687,0.10904372004887541
688,0.14293284994257638
689,0.1514213319881379
690,0.0753412997650005
691,0.17547752128971492
692,0.07130270174980072
693,0.10773304256681457
694,0.1336893465799267
695,0.1000675821408592
696,0.15471737929248686
697,0.08547448878228067
698,0.2027645728028275
699,0.09992011454461149
700,0.12880245448349273
701,0.14298395061455732
702,0.16886792022933517
703,0.16839591097719456
704,0.13806106676695956
705,0.12222241157887553
706,0.11695544849022785
707,0.1358783687971892
708,0.11412749717488398
709,0.07827845152852261
710,0.1424501851012512
711,0.17252816581065508
712,0.10379989518791208
713,0.0989298653865671
714,0.1163390523829585
715,0.1441433411318126
716,0.15075128224394296
717,0.1364577439768649
718,0.1563440488871364
719,0.08383689321382538
720,0.145507459800302
721,0.08108442418371942
722,0.23465621283179494
723,0.10728738759462075
724,0.0874182650706265
725,0.11520724195397897
726,0.09323294650868866
727,0.15091112042967422
728,0.11908542593859595
729,0.07949521754558529
730,0.15192153132662548
731,0.09585640524330252
732,0.1185929485089951
733,0.07903330606604686
734,0.0925351894765944
735,0.11730701139527934
736,0.09140539587190591
737,0.10434117004247741
738,0.13143829267718699
739,0.08149107568296754
740,0.16727499541262614
741,0.11464044909031947
742,0.09522906096349563
743,0.1686639979136423
744,0.10220765541001477
745,0.11654123443799434
746,0.15778714675089212
747,0.12591712057910573
748,0.18183531794384583
749,0.09378605796810649
750,0.11490935318424732
751,0.10547231725826912
752,0.22922485093442146
753,0.17180989191785756
754,0.12994291054071766
755,0.12491975037506724
756,0.17897512190082088
757,0.13782471821106057
758,0.18323393501493393
759,0.16315617809153174
760,0.1344873909816223
761,0.10109229622939453
762,0.10647841005938137
763,0.10600561733771036
764,0.1550124462459346
765,0.1270587882380455
766,0.17706626215038446
767,0.18201204366364207
768,0.1162317886860442
769,0.12635393357037064
770,0.10950929713053459
771,0.13763925643366698
772,0.1992794085285936
773,0.11774947930847174
774,0.09167215352593068
775,0.13463087076405963
776,0.11778266979450602
777,0.11966065889895969
778,0.07652385537307417
779,0.09612827059602208
780,0.13689092672927652
781,0.18301427184226396
782,0.12165670952877604
783,0.17187449074278283
784,0.10153606388747992
785,0.10781043561775802
786,0.10579238103602516
787,0.14626563098258208
788,0.19209170598065306
789,0.09479511253275097
790,0.2249755770248406
791,0.09626512785217572
792,0.1768063912918981
793,0.11894018766683281
794,0.11858099900232821
795,0.1337561912110288
796,0.09374851311832356
797,0.14972658408593004
798,0.0732543931815127
799,0.14463414166799984
800,0.13737854846632158
801,0.11685455578226235
802,0.12286066720945944
803,0.20201827073393347
804,0.10702641123051508
805,0.12205232336960063
806,0.1143028327121271
807,0.11798168266034222
808,0.1571983683890185
809,0.14418591579040707
810,0.11866797333657429
811,0.13972371932285566
812,0.12432396524946933
813,0.06408591757074862
814,0.22032073851144607
815,0.11662017323605157
816,0.10896118695264786
817,0.09426429651230134
818,0.17188221478202736
819,0.14447556614968637
820,0.08645159682070781
821,0.20529697066687125
822,0.18939423975153546
823,0.12320791292173273
824,0.13699478001950874
825,0.10777612154527921
826,0.11996523104769533
827,0.11363967613232782
828,0.15947359021371119
829,0.13280977139363792
830,0.15863257897640284
831,0.08616003757039543
832,0.13172882380656542
833,0.10534877708080667
834,0.14186355922845703
835,0.10414027439635301
836,0.13678478801758984
837,0.12439873182379782
838,0.14421407566076602
839,0.10032164567978684
840,0.10695553339381725
841,0.09830731803474453
842,0.08765648121801917
843,0.1642801537159905
844,0.1290478651655702
845,0.14247461705926062
846,0.11809506334509917
847,0.08995145160906357
848,0.10270142451029181
849,0.1418994665451042
850,0.18296874919636028
851,0.06069130915010727
852,0.11402283042771148
853,0.12017784462810804
854,0.17408143488345534
855,0.08942360306353347
856,0.07389348100812976
857,0.13631885802625415
858,0.13247659222551558
859,0.13601686886832037
860,0.12745170309894877
861,0.11938050046264717
862,0.07938446222944241
863,0.12324909357935197
864,0.14224801058163616
865,0.06645172183006594
866,0.09986919944570025
867,0.1269041639928176
868,0.12640859933614226
869,0.1307949542001239
870,0.14350985518458514
871,0.15057805664150878
872,0.08687294930810043
873,0.19681210130253662
874,0.14355538952818758
875,0.08806268081307182
876,0.1478430187803297
877,0.13978796610677927
878,0.1315959389045255
879,0.13847661928285412
880,0.11052271696248536
881,0.11115540206589167
882,0.12390447777263258
883,0.14693995690611625
884,0.17659735516237238
885,0.10251783919453383
886,0.10303163013704573
887,0.08200785952376213
888,0.1025981228590907
889,0.10716571448762634
890,0.1309391885266953
891,0.13342125314486158
892,0.09722049124485996
893,0.23881307140701932
894,0.13941156767562873
895,0.16263914455861836
896,0.16848346900946692
897,0.12768917272669159
898,0.17669301646841967
899,0.09038100764209098
900,0.12065756483266617
901,0.07388711082780663
902,0.09586729668519829
903,0.08976154016290262
904,0.212859259591317
905,0.12638593959302716
906,0.15713731708671885
907,0.10406936028615785
908,0.1344904081296372
909,0.12986260068501806
910,0.13150999215729792
911,0.11504113199049643
912,0.12073147895833287
913,0.1181237874385293
914,0.10678233873324453
915,0.12080804283796626
916,0.10615025126014555
917,0.1841638592445118
918,0.19732929699926116
919,0.13231983374315953
920,0.11759062989226388
921,0.15530024529718564
922,0.14589546780120585
923,0.13930182060609106
924,0.1363745775465905
925,0.12776693984036502
926,0.1069641568060137
927,0.11735829425429313
928,0.10871130324690083
929,0.12858015025053673
930,0.10079067425035679
931,0.13837264213579828
932,0.12663741325288846
933,0.1447499171454625
934,0.10712156619259733
935,0.12822228919057882
936,0.12484825595181563
937,0.09131828106449913
938,0.16838298838561327
939,0.1712456835047072
940,0.0812623876407032
941,0.10736687984129897
942,0.15602175354440784
943,0.16932581450731038
944,0.14516528933170655
945,0.16092623180061047
946,0.11035279797838621
947,0.08771600287231235
948,0.10450321107577298
949,0.110936191796009
950,0.11121687736575372
951,0.10651037419639497
952,0.10973088790747385
953,0.1823569735974816
954,0.08243600658967774
955,0.12901292763690053
956,0.1023660642183076
957,0.10731207436761026
958,0.12035410588946295
959,0.13380830335962043
960,0.12077986616051467
961,0.11248191051315595
962,0.12187018818833271
963,0.11284120510171801
964,0.11355287624876051
965,0.11232963325548041
966,0.13107550429587686
967,0.1017477577888663
968,0.1577634125579228
969,0.12364740174427376
970,0.06442058940014728
971,0.1268634946681049
972,0.10954925036326305
973,0.12675356962174106
974,0.11906885025753956
975,0.10873749211201092
976,0.0972890630958041
977,0.09459544212670823
978,0.11648893941134225
979,0.18621503908825898
980,0.1405039503286013
981,0.17776651831184115
982,0.13188550392020576
983,0.2093623385567665
984,0.09282957701642267
985,0.1254702927595779
986,0.09761558218388582
987,0.08709907969335393
988,0.14823015380258897
989,0.11765566960804225
990,0.16474857466249457
991,0.143207046795055
992,0.11278764539651104
993,0.1355592384548331
994,0.05714519532085659
995,0.10561457322554435
996,0.10106361386877216
997,0.13439776247584734
998,0.1589043618406489
999,0.11179955935075453
1000,0.10701369346356233
1001,0.1514384918425014
1002,0.15793393297843875
1003,0.12680053264271438
1004,0.11403363081796722
1005,0.12742557068212457
1006,0.15978967535854502
1007,0.13339127418319338
1008,0.09482943534707453
1009,0.10645436441483792
1010,0.14620064948905664
1011,0.14033320290745802
1012,0.09588905124975947
1013,0.10898047166027633
1014,0.11681335942463711
1015,0.1007852273408512
1016,0.10765076299057522
1017,0.08349005026127808
1018,0.20048084186248705
1019,0.1089038246265112
1020,0.1534314565043051
1021,0.14118700650878457
1022,0.17763835410282827
1023,0.09467292762099369
1024,0.08815024119376133
1025,0.15583720413073412
1026,0.1046902274492099
1027,0.09655792757445275
1028,0.15809422275777968
1029,0.08768028828109992
1030,0.10640240367095988
1031,0.07593795373824737
1032,0.11694646111216134
1033,0.19402744869231067
1034,0.12606402580321538
1035,0.23549312055666277
1036,0.18756298886636485
1037,0.10712036283905567
1038,0.06832986222480233
1039,0.17815416546584673
1040,0.12777327450144887
1041,0.17132156049411806
1042,0.12470279868612066
1043,0.11106725361379816
1044,0.12308306622460594
1045,0.12323534581322418
1046,0.12637579233969
1047,0.07649973094342571
1048,0.09446434389722433
1049,0.11399921858800163
1050,0.13813172943212806
1051,0.128680346907723
1052,0.08804462398644974
1053,0.14817991200474565
1054,0.13799687766336954
1055,0.0917101659669741
1056,0.0776210045207874
1057,0.130268138736232
1058,0.16013344336520738
1059,0.12320125938062845
1060,0.09131282584641308
1061,0.143820139944621
1062,0.12617241973950022
1063,0.11101680739705336
1064,0.1757465584708234
1065,0.14282634692824347
1066,0.11700037472629611
1067,0.15693729516890692
1068,0.08080383738598856
1069,0.1965404253805344
1070,0.15910111683334077
1071,0.09425416441869233
1072,0.12338994239530351
1073,0.10540724998215137
1074,0.15432235455780585
1075,0.15858815937188697
1076,0.1355439823452493
1077,0.11241842253477524
1078,0.09422475097042812
1079,0.1758896421742973
1080,0.11764759036057057
1081,0.11926689815359026
1082,0.13246771804325458
1083,0.08234814518283118
1084,0.15849857818333488
1085,0.16796362467907944
1086,0.0781020463796899
1087,0.10578658766932651
1088,0.09848166600429742
1089,0.08655906941257925
1090,0.1771575818519337
1091,0.20689241244104464
1092,0.07670226301611349
1093,0.1405614570807348
1094,0.14606098654979344
1095,0.11641188136640288
1096,0.12050854657641828
1097,0.12243586182204756
1098,0.1758569441512096
1099,0.1469302568902876
1100,0.09121540221100458
1101,0.11199417510944572
1102,0.07434105558777665
1103,0.056664419229267876
1104,0.12592739986140425
1105,0.11021607630261321
1106,0.06587060587028462
1107,0.08367051706467035
1108,0.12084228412991861
1109,0.09770795896898796
1110,0.14098428316296277
1111,0.12104086525543614
1112,0.1526221537827979
1113,0.12763815777462748
1114,0.19190996331623422
1115,0.08029574562603004
1116,0.1250555728894983
1117,0.07017629536903394
1118,0.1003634771711133
1119,0.1667678227519916
1120,0.16167696811707455
1121,0.1532845751404475
1122,0.1666688250398782
1123,0.11517982479418917
1124,0.15612491844487889
1125,0.10316280958145879
1126,0.10465288264809028
1127,0.14415998495483712
1128,0.11269512295905024
1129,0.09882152507086253
1130,0.1594508290411077
1131,0.13700560435390513
1132,0.09383613968617038
1133,0.07600215743614337
1134,0.19735635106054988
1135,0.201006229151447
1136,0.09964735964915815
1137,0.1439918137943328
1138,0.11540174369814696
1139,0.08670178174664744
1140,0.15154676307681547
1141,0.15414972469606333
1142,0.1335478515089291
1143,0.09733653020589311
1144,0.16556754815687286
1145,0.10485784031676595
1146,0.13304989802675282
1147,0.1238626793418723
1148,0.09565597792795497
1149,0.16689063265211218
1150,0.06888757821998437
1151,0.19481870422212474
1152,0.12301002555506943
1153,0.112618000251889
1154,0.14379105329437178
1155,0.11783851511219828
1156,0.11612823225192603
1157,0.0516621242426233
1158,0.20232431120792077
1159,0.08833205677592229
1160,0.167325242943994
1161,0.10375604370001504
1162,0.11588806492048603
1163,0.10228354251981037
1164,0.10050085870690138
1165,0.1356995947371839
1166,0.10362008839805174
1167,0.09619486100443182
1168,0.14528746162206535
1169,0.19136763673188922
1170,0.11142827657094997
1171,0.09908980238346617
1172,0.12339345768332505
1173,0.11563049118242887
1174,0.10056707433555845
1175,0.10312836723477849
1176,0.10325715708532894
1177,0.09418775961655304
1178,0.16084703682751247
1179,0.09412956154290414
1180,0.11907144320460576
1181,0.10670364097624584
1182,0.13896238602862515
1183,0.13956211986613076
1184,0.14274297124388605
1185,0.09842204244391993
1186,0.08731772422337351
1187,0.1542351543165883
1188,0.08378727873448777
1189,0.12229577150932354
1190,0.12156523324736215
1191,0.13243782999717993
1192,0.11603098511673332
1193,0.14139701466856788
1194,0.18770794418267128
1195,0.13098916021829562
1196,0.1064163719644868
1197,0.12903016380780227
1198,0.08538197912885881
1199,0.15455511066722077
1200,0.10162018258332711
1201,0.16617783232075
1202,0.12109463118926618
1203,0.07915771569616603
1204,0.08813383068644107
1205,0.12436773289489651
1206,0.1217830447739924
1207,0.1011676858322188
1208,0.09536154088085416
1209,0.16055088708470006
1210,0.11365743837727792
1211,0.11979710631333475
1212,0.0946691203433675
1213,0.13060138836892782
1214,0.18711374699549965
1215,0.1455449648116196
1216,0.14582761737802946
1217,0.1360580226987519
1218,0.12170220516850057
1219,0.08801710351714165
1220,0.2093755559936847
1221,0.1610603978214914
1222,0.11330568459781698
1223,0.1347858135042209
1224,0.16834949603001131
1225,0.19086618262150343
1226,0.18784051911651056
1227,0.13568872279123392
1228,0.1195108362496164
1229,0.13604039232897974
1230,0.11087368188431385
1231,0.15475861994948373
1232,0.10704657213652816
1233,0.1077021893002458
1234,0.10065004371417824
1235,0.11122540958219176
1236,0.04631999767455794
1237,0.16430932252664368
1238,0.17433228192676467
1239,0.11366637134967986
1240,0.10564461388007843
1241,0.1449540739080418
1242,0.1433763448131428
1243,0.17867828810803818
1244,0.13306347755348155
1245,0.0970471426260888
1246,0.10301067720611666
1247,0.10815823771727218
1248,0.08179798018664977
